# plot-time, real-time,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
3.42, 3.42, 0.143143, 4.95906e-14, 4.91464e-14, -133.701, 63.9795, 63.9795, -1.04006e-11, -1.04096e-11, -1.83518e-14
3.4275, 3.4275, 0.14279, 4.95753e-14, 4.9241e-14, -133.729, 63.9391, 63.9391, -1.04331e-11, -1.04361e-11, -1.83333e-14
3.435, 3.435, 0.142439, 4.95451e-14, 4.92784e-14, -133.757, 63.8988, 63.8988, -1.04495e-11, -1.04623e-11, -1.77301e-14
3.4425, 3.4425, 0.14209, 4.95275e-14, 4.92528e-14, -133.785, 63.8587, 63.8587, -1.04746e-11, -1.04897e-11, -1.77766e-14
3.45, 3.45, 0.141743, 4.94501e-14, 4.91928e-14, -133.812, 63.8188, 63.8188, -1.05079e-11, -1.05154e-11, -1.78826e-14
3.4575, 3.4575, 0.141399, 4.94203e-14, 4.92088e-14, -133.839, 63.779, 63.779, -1.05329e-11, -1.05415e-11, -1.70515e-14
3.465, 3.465, 0.141056, 4.93752e-14, 4.91559e-14, -133.866, 63.7395, 63.7395, -1.05617e-11, -1.05663e-11, -1.65773e-14
3.4725, 3.4725, 0.140717, 4.93642e-14, 4.91274e-14, -133.893, 63.7001, 63.7001, -1.05887e-11, -1.05956e-11, -1.74206e-14
3.48, 3.48, 0.140381, 4.93236e-14, 4.9121e-14, -133.92, 63.6608, 63.6608, -1.06075e-11, -1.06231e-11, -1.67073e-14
3.4875, 3.4875, 0.140047, 4.92123e-14, 4.90331e-14, -133.946, 63.6217, 63.6217, -1.06373e-11, -1.06571e-11, -1.77881e-14
3.495, 3.495, 0.139717, 4.9252e-14, 4.89717e-14, -133.973, 63.5828, 63.5828, -1.06632e-11, -1.06876e-11, -1.94299e-14
3.5025, 3.5025, 0.13939, 4.92212e-14, 4.8957e-14, -133.999, 63.5441, 63.5441, -1.06912e-11, -1.07168e-11, -1.96674e-14
3.51, 3.51, 0.139067, 4.91221e-14, 4.89617e-14, -134.025, 63.5054, 63.5054, -1.07178e-11, -1.07296e-11, -2.10672e-14
3.5175, 3.5175, 0.138747, 4.91264e-14, 4.89782e-14, -134.051, 63.467, 63.467, -1.07413e-11, -1.07497e-11, -2.12176e-14
3.525, 3.525, 0.138431, 4.90549e-14, 4.89429e-14, -134.077, 63.4287, 63.4287, -1.07671e-11, -1.07861e-11, -2.25692e-14
3.5325, 3.5325, 0.138118, 4.90878e-14, 4.88811e-14, -134.103, 63.3906, 63.3906, -1.07984e-11, -1.08091e-11, -2.29861e-14
3.54, 3.54, 0.137808, 4.90426e-14, 4.88224e-14, -134.128, 63.3526, 63.3526, -1.08271e-11, -1.08428e-11, -2.30801e-14
3.5475, 3.5475, 0.137502, 4.8978e-14, 4.88656e-14, -134.154, 63.3147, 63.3147, -1.08507e-11, -1.08617e-11, -2.37027e-14
3.555, 3.555, 0.137198, 4.9001e-14, 4.88004e-14, -134.179, 63.277, 63.277, -1.08835e-11, -1.09017e-11, -2.35219e-14
3.5625, 3.5625, 0.136897, 4.89762e-14, 4.87818e-14, -134.204, 63.2395, 63.2395, -1.0905e-11, -1.09187e-11, -2.32689e-14
3.57, 3.57, 0.136599, 4.89437e-14, 4.87149e-14, -134.229, 63.2021, 63.2021, -1.09316e-11, -1.09386e-11, -2.40538e-14
3.5775, 3.5775, 0.136302, 4.89791e-14, 4.87427e-14, -134.254, 63.1649, 63.1649, -1.09543e-11, -1.09668e-11, -2.44426e-14
3.585, 3.585, 0.136007, 4.89894e-14, 4.87223e-14, -134.279, 63.1278, 63.1278, -1.09877e-11, -1.09846e-11, -2.39109e-14
3.5925, 3.5925, 0.135713, 4.90284e-14, 4.87217e-14, -134.304, 63.0909, 63.0909, -1.10101e-11, -1.10277e-11, -2.47287e-14
3.6, 3.6, 0.13542, 4.91107e-14, 4.87097e-14, -134.328, 63.0541, 63.0541, -1.10367e-11, -1.10415e-11, -2.32392e-14
3.6075, 3.6075, 0.135127, 4.91361e-14, 4.87081e-14, -134.353, 63.0175, 63.0175, -1.10644e-11, -1.10527e-11, -2.37361e-14
3.615, 3.615, 0.134835, 4.92043e-14, 4.88686e-14, -134.377, 62.9811, 62.9811, -1.10907e-11, -1.10899e-11, -2.26744e-14
3.6225, 3.6225, 0.134541, 4.92034e-14, 4.88616e-14, -134.401, 62.9448, 62.9448, -1.11126e-11, -1.11113e-11, -2.24378e-14
3.63, 3.63, 0.134247, 4.926e-14, 4.89262e-14, -134.425, 62.9087, 62.9087, -1.11376e-11, -1.11451e-11, -2.25369e-14
3.6375, 3.6375, 0.133952, 4.92855e-14, 4.90073e-14, -134.448, 62.8727, 62.8727, -1.11614e-11, -1.11552e-11, -2.21992e-14
3.645, 3.645, 0.133655, 4.92617e-14, 4.89768e-14, -134.472, 62.8369, 62.8369, -1.11884e-11, -1.11908e-11, -2.29071e-14
3.6525, 3.6525, 0.133356, 4.92747e-14, 4.90356e-14, -134.495, 62.8013, 62.8013, -1.12065e-11, -1.12208e-11, -2.29386e-14
3.66, 3.66, 0.133055, 4.93808e-14, 4.90882e-14, -134.518, 62.7658, 62.7658, -1.12363e-11, -1.12234e-11, -2.33201e-14
3.6675, 3.6675, 0.132752, 4.95037e-14, 4.9216e-14, -134.541, 62.7305, 62.7305, -1.12594e-11, -1.12609e-11, -2.29155e-14
3.675, 3.675, 0.132446, 4.95871e-14, 4.94089e-14, -134.563, 62.6954, 62.6954, -1.12812e-11, -1.12796e-11, -2.28977e-14
3.6825, 3.6825, 0.132139, 4.97089e-14, 4.94914e-14, -134.586, 62.6604, 62.6604, -1.13086e-11, -1.13014e-11, -2.35145e-14
3.69, 3.69, 0.131829, 4.97515e-14, 4.95853e-14, -134.608, 62.6256, 62.6256, -1.13336e-11, -1.13204e-11, -2.2849e-14
3.6975, 3.6975, 0.131517, 4.97781e-14, 4.97041e-14, -134.63, 62.5909, 62.5909, -1.13551e-11, -1.1351e-11, -2.20999e-14
3.705, 3.705, 0.131204, 4.9863e-14, 4.98282e-14, -134.652, 62.5564, 62.5564, -1.13801e-11, -1.13728e-11, -2.25352e-14
3.7125, 3.7125, 0.130889, 5.00054e-14, 4.99864e-14, -134.674, 62.522, 62.522, -1.14007e-11, -1.13984e-11, -2.23134e-14
3.72, 3.72, 0.130573, 5.01899e-14, 5.02716e-14, -134.696, 62.4878, 62.4878, -1.14292e-11, -1.14232e-11, -2.26613e-14
3.7275, 3.7275, 0.130256, 5.03511e-14, 5.04444e-14, -134.717, 62.4538, 62.4538, -1.14494e-11, -1.14502e-11, -2.20842e-14
3.735, 3.735, 0.12994, 5.05309e-14, 5.06765e-14, -134.738, 62.4199, 62.4199, -1.14787e-11, -1.14827e-11, -2.22587e-14
3.7425, 3.7425, 0.129624, 5.07697e-14, 5.09125e-14, -134.759, 62.3861, 62.3861, -1.14975e-11, -1.15032e-11, -2.19022e-14
